timestamp,session_id,function,phase,duration_sec
2025-11-17 01:45:56.195478,jl8f7k,websocket_endpoint,receive,0.00096
2025-11-17 01:45:56.197470,jl8f7k,websocket_endpoint,receive,0.000967
2025-11-17 01:45:56.199441,jl8f7k,websocket_endpoint,receive,0.0
2025-11-17 01:46:01.210293,jl8f7k,websocket_endpoint,receive,0.0
2025-11-17 01:46:01.211289,jl8f7k,websocket_endpoint,receive,0.0
2025-11-17 01:46:01.212289,jl8f7k,websocket_endpoint,receive,0.0
2025-11-17 01:46:06.221891,jl8f7k,websocket_endpoint,receive,0.001006
2025-11-17 01:46:06.223888,jl8f7k,websocket_endpoint,receive,0.001005
2025-11-17 01:46:06.224893,jl8f7k,websocket_endpoint,receive,0.0
2025-11-17 01:46:11.233112,jl8f7k,websocket_endpoint,receive,0.0
2025-11-17 01:46:11.234112,jl8f7k,websocket_endpoint,receive,0.000999
2025-11-17 01:46:11.235111,jl8f7k,websocket_endpoint,receive,0.0
2025-11-17 01:46:16.264700,jl8f7k,websocket_endpoint,receive,0.001117
2025-11-17 01:46:16.266821,jl8f7k,websocket_endpoint,receive,0.001997
2025-11-17 01:46:16.268818,jl8f7k,websocket_endpoint,receive,0.001006
2025-11-17 01:45:48.187953,jl8f7k,websocket_endpoint,receive,33.089941
2025-11-17 01:46:21.277894,jl8f7k,client,update_english,0.020359
2025-11-17 01:46:21.300248,jl8f7k,websocket_endpoint,receive,0.0
2025-11-17 01:46:21.301245,jl8f7k,websocket_endpoint,receive,0.0
2025-11-17 01:46:21.302247,jl8f7k,websocket_endpoint,receive,0.0
2025-11-17 01:46:26.329409,jl8f7k,websocket_endpoint,receive,0.001047
2025-11-17 01:46:26.332405,jl8f7k,websocket_endpoint,receive,0.204767
2025-11-17 01:46:26.557359,jl8f7k,websocket_endpoint,receive,0.002
2025-11-17 01:46:26.560359,jl8f7k,client,update_english,0.008004
2025-11-17 01:46:26.537171,jl8f7k,punctuate,update_punctuated,0.032191
2025-11-17 01:46:26.570363,jl8f7k,websocket_endpoint,receive,0.0
2025-11-17 01:46:26.573365,jl8f7k,websocket_endpoint,receive,0.0
2025-11-17 01:46:31.565660,jl8f7k,websocket_endpoint,receive,0.001
2025-11-17 01:46:31.567673,jl8f7k,websocket_endpoint,receive,0.002142
2025-11-17 01:46:31.569888,jl8f7k,websocket_endpoint,receive,0.001003
2025-11-17 01:46:36.582386,jl8f7k,websocket_endpoint,receive,0.001019
2025-11-17 01:46:36.584503,jl8f7k,websocket_endpoint,receive,0.001524
2025-11-17 01:46:36.586570,jl8f7k,websocket_endpoint,receive,0.0
2025-11-17 01:46:41.610625,jl8f7k,websocket_endpoint,receive,0.0
2025-11-17 01:46:41.610625,jl8f7k,websocket_endpoint,receive,0.009523
2025-11-17 01:46:41.620147,jl8f7k,websocket_endpoint,receive,0.0
2025-11-17 01:46:21.298253,jl8f7k,websocket_endpoint,receive,20.774292
2025-11-17 01:37:49.729057,jl8f7k,websocket_endpoint,receive,532.344488
2025-11-17 01:46:44.748842,p8v6qs,websocket_endpoint,receive,0.021219
2025-11-17 01:46:44.770062,p8v6qs,host_lang_update,update_prefs,0.028913
2025-11-17 01:46:44.762922,p8v6qs,websocket_endpoint,receive,0.037052
2025-11-17 01:46:44.800973,p8v6qs,host_lang_update,update_prefs,0.016448
2025-11-17 01:46:46.643078,jl8f7k,websocket_endpoint,receive,0.001009
2025-11-17 01:46:46.645232,jl8f7k,websocket_endpoint,receive,0.001009
2025-11-17 01:46:46.647242,jl8f7k,websocket_endpoint,receive,0.0
2025-11-17 01:46:44.818420,p8v6qs,websocket_endpoint,receive,14.452569
2025-11-17 01:46:59.272973,p8v6qs,client,update_english,0.036176
2025-11-17 01:47:02.276939,p8v6qs,websocket_endpoint,receive,0.001018
2025-11-17 01:47:02.278940,p8v6qs,websocket_endpoint,receive,1.056829
2025-11-17 01:47:03.359089,p8v6qs,websocket_endpoint,receive,0.002002
2025-11-17 01:47:03.361091,p8v6qs,client,update_english,0.007505
2025-11-17 01:47:03.335769,p8v6qs,punctuate,update_punctuated,0.033828
2025-11-17 01:47:03.370611,p8v6qs,websocket_endpoint,receive,0.0
2025-11-17 01:47:03.373598,p8v6qs,websocket_endpoint,receive,0.0
2025-11-17 01:47:08.355217,p8v6qs,websocket_endpoint,receive,0.000997
2025-11-17 01:47:08.357224,p8v6qs,websocket_endpoint,receive,0.001126
2025-11-17 01:47:08.359359,p8v6qs,websocket_endpoint,receive,0.0
2025-11-17 01:47:13.384072,p8v6qs,websocket_endpoint,receive,0.000992
2025-11-17 01:47:13.386079,p8v6qs,websocket_endpoint,receive,0.000988
2025-11-17 01:47:13.387067,p8v6qs,websocket_endpoint,receive,0.000997
2025-11-17 01:47:18.408172,p8v6qs,websocket_endpoint,receive,0.001
2025-11-17 01:47:18.409172,p8v6qs,websocket_endpoint,receive,0.001
2025-11-17 01:47:18.411828,p8v6qs,websocket_endpoint,receive,0.0
2025-11-17 01:47:23.433923,p8v6qs,websocket_endpoint,receive,0.002018
2025-11-17 01:47:23.436981,p8v6qs,websocket_endpoint,receive,0.002007
2025-11-17 01:47:23.439932,p8v6qs,websocket_endpoint,receive,0.001011
2025-11-17 01:47:28.457120,p8v6qs,websocket_endpoint,receive,0.002002
2025-11-17 01:47:28.459121,p8v6qs,websocket_endpoint,receive,0.002002
2025-11-17 01:47:28.462122,p8v6qs,websocket_endpoint,receive,0.0
